Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
0.021,   0.1, 0.875,  0.75, .2057, -.206, .1732, -.173, .1715, -.172
0.021,   0.1, .9375,  0.75, .4113, -.411, .3723, -.372, .1147, -.115
0.021,   0.1, .9375, 0.875, .3305, -.331, 0.152, -.152, -.056, .0559
0.021,   0.1, .9375, 0.875, .2699, -0.27, .2786, -.279, .1314, -.131
0.021,   0.1,   1.0, .9375, .4369, -.437, .2898, -0.29, .1201, -0.12
0.021,   0.1, .9375,   1.0, .4561, -.456, .3408, -.341, .1474, -.147
0.021,   0.1, 0.875, 0.625, .2206, -.221, .0362, -.036, .1397, -0.14
0.021,   0.1, 0.625,  0.75, .2048, -.205, .2645, -.264, 0.035, -.035
0.021,   0.1, .8125,  0.75, 0.302, -.302, .3564, -.356, .0614, -.061
0.021,   0.1, 0.625, .6875, .1486, -.149, .1365, -.136, .0872, -.087
0.021,   0.1, .9375, .8125, .3153, -.315, .1288, -.129, .0275, -.028
0.021,   0.1, .9375, .9375, .3185, -.318, .1827, -.183, .0583, -.058
0.021,   0.1,  0.75,  0.75, .1689, -.169, .2105, -.211, -.006, .0061
0.021,   0.1,   1.0, .8125, .3496, -0.35, .1315, -.131, .0305, -0.03
0.021,   0.1, 0.875, .8125, .3104, -0.31, .1371, -.137, .1327, -.133
0.021,   0.1, .6875,  0.75, .2101, -0.21, .1427, -.143, .0402, -0.04
0.021,   0.1, 0.875,  0.75, .3249, -.325, .2009, -.201, .1541, -.154
0.021,   0.1, 0.875, 0.875, .2913, -.291, .1892, -.189, .1132, -.113
0.021,   0.1, 0.875, .8125, 0.404, -.404,  0.21, -0.21, .0744, -.074
0.021,   0.1, 0.875, .8125, .2408, -.241, .2879, -.288, .1716, -.172
0.021,   0.1, .9375, .8125, .2729, -.273, .2036, -.204, .0429, -.043
0.021,   0.1, .5625, .8125, .1658, -.166, .1815, -.181, .0626, -.063
0.021,   0.1, .9375,  0.75, .2753, -.275, .2097, -0.21, 0.138, -.138
0.021,   0.1,  0.75, 0.875, .3178, -.318, 0.106, -.106, .1307, -.131
0.021,   0.1, 0.875, .9375, .5387, -.539, .3161, -.316, .1318, -.132
0.021,   0.1, .9375, .9375, .2076, -.208, .1586, -.159, -0.01, .0104
0.021,   0.1, .9375, 0.875, .3223, -.322, .1445, -.145, -.001, .0012
0.021,   0.1, .6875,  0.75, 0.235, -.235, .1795, -.179, .1053, -.105
0.021,   0.1, 0.875,  0.75, .2987, -.299, .1638, -.164, .1086, -.109
0.021,   0.1, 0.875, .9375, .3824, -.382, .2362, -.236, .1806, -.181
0.021,   0.1,  0.75, .8125, .2892, -.289, .0563, -.056, .2442, -.244
0.021,   0.1, 0.875, 0.875, .1851, -.185, 0.092, -.092, .1447, -.145
0.021,   0.1,   0.5, 0.625, .2153, -.215, .2753, -.275, .1628, -.163
0.021,   0.1, .9375,  0.75, .2705, -.271, .2383, -.238, -.027, .0272
0.021,   0.1, .8125, 0.875,  0.21, -0.21, .1448, -.145, -.046, .0459
0.021,   0.1, .8125,  0.75, .2924, -.292, 0.219, -.219, .1501, -0.15
0.021,   0.1, .8125, .9375, .3085, -.309, .1967, -.197, 0.219, -.219
0.021,   0.1, 0.625, 0.625, .1698, -0.17, .1787, -.179, .1944, -.194
0.021,   0.1,  0.75,  0.75, .2041, -.204, .1371, -.137, .0385, -.039
0.021,   0.1, 0.625,  0.75, .2896, -0.29, .0617, -.062, .1239, -.124
0.022,   0.1, 0.875, .8125, .2424, -.242, .1415, -.141, .1743, -.174
0.022,   0.1, .9375, .9375, .3716, -.372, .1261, -.126, .1444, -.144
0.022,   0.1, 0.875, .9375, .1934, -.193, .1738, -.174, .0641, -.064
0.022,   0.1, .6875, .8125, .2115, -.211, .0902, -0.09, .1791, -.179
0.022,   0.1,   1.0, .9375, .3701, -0.37,  0.05, -0.05, .0288, -.029
0.022,   0.1,   1.0,   1.0, .4893, -.489, .2092, -.209, .0317, -.032
0.022,   0.1, 0.875, 0.875, .2503, -0.25, .0609, -.061,  0.03, -0.03
0.022,   0.1,   1.0, .8125, .3061, -.306, .1969, -.197, .0141, -.014
0.022,   0.1,   1.0,   1.0, .4401, -0.44, .2444, -.244, 0.082, -.082
0.022,   0.1, 0.875, 0.875, .3664, -.366, .2746, -.275, .0958, -.096
0.022,   0.1,  0.75,  0.75, .2448, -.245, .2768, -.277, .0956, -.096
0.022,   0.1, .4375, 0.625, .0467, -.047, .1542, -.154, .0802, -0.08
0.022,   0.1, 0.875,  0.75, .4206, -.421, .3388, -.339, .1397, -0.14
0.022,   0.1, .5625, .8125, .1859, -.186, .1978, -.198, .0256, -.026
0.022,   0.1,  0.75,  0.75, .2154, -.215, .0706, -.071, .1267, -.127
0.022,   0.1, .5625, .6875, .1704, -0.17, .1724, -.172, .2189, -.219
0.022,   0.1, .9375, .6875, .5067, -.507, .3981, -.398, .1048, -.105
0.022,   0.1,  0.75, .9375, .3355, -.336, .1784, -.178, .0954, -.095
0.022,   0.1, .6875, .6875, .2149, -.215, .0584, -.058, .1058, -.106
0.022,   0.1, 0.625, 0.875, .1814, -.181, .1708, -.171, .1118, -.112
0.022,   0.1, .8125, .6875, .2201, -0.22, .1878, -.188, .1011, -.101
0.022,   0.1,  0.75, .8125, .2167, -.217, .2577, -.258, .1807, -.181
0.022,   0.1, 0.625, .6875, 0.224, -.224, .2961, -.296, .2479, -.248
0.022,   0.1, 0.875, .9375, .5784, -.578, .3879, -.388, .2157, -.216
0.022,   0.1,  0.75, .5625, .1401, -0.14, .1875, -.187, .0119, -.012
0.022,   0.1, .9375, .5625, .2538, -.254, .1945, -.195, .0253, -.025
0.022,   0.1,  0.75, .6875, .1774, -.177, .1837, -.184, .1132, -.113
0.022,   0.1,   1.0, .8125, .2386, -.239, .0931, -.093, .0264, -.026
0.022,   0.1, 0.875, .6875, .2494, -.249, .1719, -.172, .0356, -.036
0.022,   0.1, .9375, 0.875, .3457, -.346, .3172, -.317, -.007, .0074
0.022,   0.1, .8125, .8125, .3491, -.349, .3188, -.319, .0626, -.063
0.022,   0.1, .5625, .6875, .1732, -.173, .1697, -0.17, .2282, -.228
0.022,   0.1, 0.875, 0.875, .3016, -.302, .2206, -.221, .1758, -.176
0.022,   0.1, .9375,   1.0, .3303, -0.33, .1209, -.121, .0252, -.025
0.022,   0.1, 0.875, 0.875, .2629, -.263, .1089, -.109, .1841, -.184
0.022,   0.1, .6875, .8125, .2805, -.281, .2699, -0.27, .1163, -.116
0.022,   0.1, .6875, 0.625, .1911, -.191, .1519, -.152, .0353, -.035
0.022,   0.1, 0.875, 0.875, .3296, -0.33, .2146, -.215, .1323, -.132
0.022,   0.1, .9375, 0.875, .2565, -.256, .2087, -.209, .0683, -.068
0.022,   0.1, .9375, .9375, .2566, -.257, .0774, -.077, .0546, -.055
0.022,   0.1, .9375, 0.875, .4073, -.407, .2458, -.246, .1428, -.143
0.022,   0.1, .6875, .9375, .1512, -.151, .1609, -.161, .0218, -.022
0.022,   0.1, 0.625,   0.5, .0676, -.068, .1947, -.195, .0857, -.086
0.022,   0.1,  0.75, 0.875, .2856, -.286, .1804, -0.18, .0946, -.095
0.022,   0.1,  0.75,  0.75, .4091, -.409, .1613, -.161, .2894, -.289
0.022,   0.1, 0.875, .4375, .1834, -.183, .1747, -.175, .1381, -.138
0.022,   0.1, .9375,   1.0, .5632, -.563, .1892, -.189, .1242, -.124
0.022,   0.1, .8125, .9375, .2461, -.246, .2088, -.209, .0253, -.025
0.022,   0.1,  0.75, .9375, .3559, -.356, .2642, -.264, .3237, -.324
0.022,   0.1,  0.75, 0.875, .1438, -.144, .1765, -.176, .0662, -.066
0.022,   0.1, 0.875, .8125, .2476, -.248, .1007, -.101, .1588, -.159
0.022,   0.1,   1.0, .9375, .4362, -.436, .1624, -.162, .0485, -.048
0.022,   0.1, .8125, 0.875, 0.555, -.555, .3583, -.358, 0.264, -.264
0.022,   0.1, 0.625, .8125, .1748, -.175, .2555, -.255, .0301, -0.03
0.022,   0.1, .8125, .8125, .2878, -.288, .2653, -.265, .2038, -.204
0.022,   0.1, .9375, .6875, .1713, -.171, .1205, -.121, .0646, -.065
0.022,   0.1, .9375,   1.0, .5056, -.506, .2102, -0.21, .1277, -.128
0.022,   0.1,   1.0, .9375, .4507, -.451, .1931, -.193, .2147, -.215
0.022,   0.1, .8125, 0.875, .4676, -.468, .1747, -.175, .0629, -.063
0.022,   0.1,  0.75,  0.75, .1685, -.169, .1591, -.159, 0.118, -.118
0.022,   0.1,   0.5, 0.875, .1675, -.168, .1358, -.136, .0838, -.084
0.022,   0.1,   1.0, .9375, .4431, -.443, .1395, -.139, .1958, -.196
0.022,   0.1, 0.625,  0.75, .2531, -.253, .1987, -.199, .2853, -.285
0.022,   0.1,  0.75, 0.875, .3439, -.344, .3497, -0.35, .0484, -.048
0.022,   0.1, .8125, .9375, .2383, -.238, .1098, -0.11, .0727, -.073
0.022,   0.1,   1.0, 0.875, .3436, -.344, .1699, -0.17, .1114, -.111
0.022,   0.1, .8125, .9375, .4378, -.438, .2961, -.296, .1694, -.169
0.022,   0.1, .9375, .9375, .2981, -.298, .2131, -.213, .1018, -.102
0.022,   0.1, .8125, .9375, .3303, -0.33, .1552, -.155, -.113, .1133
0.022,   0.1, .8125,  0.75, .2562, -.256, .2087, -.209, .1943, -.194
0.022,   0.1,   1.0, 0.875, .4187, -.419, .2507, -.251, .1361, -.136
0.022,   0.1, 0.875, .9375, .3513, -.351,  0.31, -0.31, .1452, -.145
0.022,   0.1,  0.75, .8125, .2555, -.256, .1822, -.182, .0548, -.055
0.022,   0.1, 0.875, .9375, .4558, -.456, .3205, -0.32, .1216, -.122
0.022,   0.1, .6875, 0.625, .1837, -.184, .2566, -.257, .0432, -.043
0.022,   0.1,   1.0, .9375, .4326, -.433, .2551, -.255, .0929, -.093
0.022,   0.1,   1.0, .8125, .3655, -.366, .1369, -.137, .1378, -.138
0.022,   0.1, .8125, 0.875, .3247, -.325, .1084, -.108, .0676, -.068
0.022,   0.1, 0.625, 0.625, .1021, -.102, .1718, -.172, .2569, -.257
0.022,   0.1, .8125, .6875, .2528, -.253, .1324, -.132,  0.11, -0.11
0.022,   0.1, .8125, .8125, .3151, -.315, .1804, -0.18, .0421, -.042
0.022,   0.1, .8125, 0.625, 0.184, -.184, .0583, -.058, .1509, -.151
0.022,   0.1, 0.625, .9375, .2511, -.251, .1143, -.114, .0333, -.033
0.022,   0.1, .5625, 0.625, .1519, -.152, .1668, -.167, .2225, -.223
0.022,   0.1, .6875, .6875, .2104, -0.21, .0661, -.066, .1738, -.174
0.022,   0.1, .6875, 0.625, .0997,  -0.1, 0.097, -.097, .0721, -.072
0.022,   0.1, .9375,  0.75, .3497, -0.35, .2444, -.244, .0649, -.065
0.022,   0.1, .9375, 0.875, .4365, -.436, .1987, -.199, .2062, -.206
0.022,   0.1, .6875, .6875, .1598, -0.16, .2516, -.252, .1164, -.116
0.022,   0.1, 0.625, .8125, .1782, -.178, .2811, -.281, 0.035, -.035
0.022,   0.1, 0.875, .6875, .2839, -.284, .2588, -.259, .0102, -0.01
0.022,   0.1, .9375, 0.875, .4332, -.433, .2957, -.296, -.026, .0257
0.022,   0.1, 0.875, .8125, .4208, -.421, .3805, -0.38, .0509, -.051
0.022,   0.1, .8125, .5625, .2109, -.211, .1082, -.108, 0.099, -.099
0.022,   0.1, .9375, .9375, 0.357, -.357, .1139, -.114, .1643, -.164
0.022,   0.1, .8125, 0.875, .3871, -.387, .3722, -.372, 0.132, -.132
0.022,   0.1,   1.0, .9375, .5309, -.531, .2273, -.227, .1634, -.163
0.022,   0.1, .9375, .9375, .4235, -.423, .1833, -.183, .0575, -.057
0.022,   0.1, .9375, .8125, .2895, -0.29, .1078, -.108, .0544, -.054
0.022,   0.1, 0.875,  0.75, 0.253, -.253, .1404, -0.14,   0.1,  -0.1
0.022,   0.1, 0.625, .5625, .1155, -.115, .1782, -.178, .1474, -.147
0.022,   0.1, 0.625, 0.875, .2853, -.285, .2457, -.246, .2276, -.228
0.022,   0.1,   1.0, .8125, .4368, -.437, .2645, -.265, .2027, -.203
0.022,   0.1, .6875,  0.75, .1705, -0.17, .1119, -.112, -.082, .0816
0.022,   0.1, 0.875,   1.0, .4437, -.444, 0.371, -.371, .0905, -.091
0.022,   0.1, 0.625, 0.875, .2208, -.221, .2573, -.257, .1504, -0.15
0.022,   0.1,  0.75, .8125, .3072, -.307, .2781, -.278, .1008, -.101
0.022,   0.1, 0.625, .8125, 0.308, -.308, .2961, -.296, .0691, -.069
0.022,   0.1, .8125,  0.75, .2286, -.229, .1378, -.138, .0319, -.032
0.022,   0.1, .9375, .8125, .1976, -.198, 0.183, -.183, .1908, -.191
0.022,   0.1, 0.625, .6875, .2107, -.211, .2135, -.214, .1501, -0.15
0.022,   0.1,   1.0,   1.0, .3759, -.376, .2281, -.228, .1044, -.104
0.022,   0.1, 0.875, 0.875, .3806, -.381, .1848, -.185, .0768, -.077
0.022,   0.1, 0.875, 0.875, .3909, -.391, .2157, -.216, .1011, -.101
0.022,   0.1, 0.625, .4375, .1024, -.102, .1729, -.173, .2204, -0.22
0.022,   0.1, 0.625, .8125, .1709, -.171, .1043, -.104, .0677, -.068
0.022,   0.1, 0.875, 0.875, .1866, -.187, .2089, -.209, .0322, -.032
0.022,   0.1, 0.625, .8125, 0.273, -.273, .2568, -.257, .0301, -0.03
0.022,   0.1, .9375, .8125, .4092, -.409, .1349, -.135, 0.236, -.236
0.022,   0.1, 0.875,  0.75, .2863, -.286, .1554, -.155, .1419, -.142
0.022,   0.1, .9375, 0.875, .3329, -.333, .0896, -0.09, 0.091, -.091
0.022,   0.1, 0.625,  0.75, .1039, -.104, .2301, -0.23, .1599, -0.16
0.022,   0.1, .9375,   1.0, .5043, -.504, .2563, -.256, .0594, -.059
0.022,   0.1, 0.875, .8125, .2522, -.252, .1392, -.139, .0173, -.017
0.022,   0.1,  0.75, .8125, .2967, -.297, .2077, -.208, .0317, -.032
0.022,   0.1, .9375,   0.5, .1932, -.193, .1748, -.175, .1216, -.122
0.022,   0.1, .8125,  0.75, 0.216, -.216, .1063, -.106, .0747, -.075
0.022,   0.1, 0.875, 0.875, .2821, -.282, .1453, -.145, .1438, -.144
0.022,   0.1,  0.75,   0.5, .1554, -.155, .2097, -0.21, .2078, -.208
0.022,   0.1,  0.75, .8125, .1942, -.194, .1722, -.172, -.017, .0165
0.022,   0.1,   1.0, 0.875, 0.339, -.339, .1186, -.119, .0747, -.075
0.022,   0.1,   1.0,   1.0, .4845, -.485, .1719, -.172, .2365, -.237
0.022,   0.1, 0.625, 0.875, .2001,  -0.2, .2837, -.284, .1474, -.147
0.022,   0.1, 0.875,   1.0, .3454, -.345, .1812, -.181, .1128, -.113
0.022,   0.1,  0.75, .8125, .1871, -.187, 0.154, -.154,  0.07, -0.07
0.022,   0.1, .8125, 0.625, .2433, -.243, .2022, -.202, .1572, -.157
0.022,   0.1, 0.875, .9375, .4864, -.486, .1497, -0.15, .2156, -.216
0.022,   0.1, .9375, 0.875, .2961, -.296, .1415, -.141, .2509, -.251
0.022,   0.1,  0.75, 0.875, .2102, -0.21, -.015, .0154, -0.08, .0804
0.022,   0.1,   1.0,   1.0, .2758, -.276, -.018, .0177, -.018, .0176
0.022,   0.1, .9375, .9375, .4389, -.439, .2905, -0.29, .1242, -.124
0.022,   0.1, .8125, 0.875, .2606, -.261, .2196, -0.22, -.001, .0011
0.022,   0.1, 0.625, .5625, 0.172, -.172, .1922, -.192, .1267, -.127
0.022,   0.1, 0.875, 0.875, .3886, -.389,  0.23, -0.23, .0389, -.039
0.022,   0.1, 0.875,  0.75, .4145, -.414, .3739, -.374, .1204, -0.12
0.022,   0.1, .8125,  0.75, .3576, -.358, .4929, -.493, .1962, -.196
0.022,   0.1, 0.875, 0.875, .4322, -.432, .3003,  -0.3, 0.083, -.083
0.022,   0.1,  0.75, .5625, .1966, -.197, .1093, -.109, .0622, -.062
0.022,   0.1,  0.75, .8125, 0.219, -.219, .0894, -.089, .2444, -.244
0.022,   0.1, 0.875, .6875, 0.389, -.389, .3434, -.343, .1728, -.173
0.022,   0.1, .8125, .8125, .1671, -.167, 0.081, -.081, -.041, .0411
0.022,   0.1,   1.0,   1.0, .5593, -.559, .2344, -.234, .1754, -.175
0.022,   0.1, 0.875, .9375, .2913, -.291, .1376, -.138, -.047, .0471
0.022,   0.1, .6875, .6875, .1653, -.165, .2029, -.203, .1585, -.159
0.022,   0.1, .9375, 0.875, .3734, -.373, .3626, -.363, .1487, -.149
0.022,   0.1,  0.75,   1.0, 0.296, -.296, .1822, -.182, .0273, -.027
0.022,   0.1, 0.875,  0.75, .2838, -.284, .0681, -.068, .1507, -.151
0.022,   0.1, .6875,   0.5, .1257, -.126, .1484, -.148, .0789, -.079
0.022,   0.1,  0.75,   0.5, .1554, -.155, .1842, -.184, .1592, -.159
0.022,   0.1,  0.75, 0.875, 0.225, -.225, .2574, -.257, .0779, -.078
0.022,   0.1, .6875, .9375, .3582, -.358, .3671, -.367, 0.175, -.175
0.022,   0.1, .6875, 0.875, .2101, -0.21, .1228, -.123, 0.198, -.198
0.022,   0.1, .8125, .8125, .3189, -.319, .3918, -.392, .1305, -.131
0.022,   0.1, 0.875, .8125, 0.264, -.264, .1285, -.129, .0811, -.081
0.022,   0.1, 0.875, 0.875, .3584, -.358, .2478, -.248, .0817, -.082
0.022,   0.1, .5625,   1.0, .2496, -0.25, .1433, -.143, .0997,  -0.1
0.022,   0.1, .6875,  0.75, .2387, -.239, .2896, -0.29, .1866, -.187
0.022,   0.1, .9375, 0.875, .4199, -0.42, .2494, -.249, .0942, -.094
0.022,   0.1,  0.75, 0.875, .2804, -0.28, .1869, -.187, .1471, -.147
0.022,   0.1, .8125, .8125, .1282, -.128, .1819, -.182, .1877, -.188
0.022,   0.1,  0.75, 0.875, .2048, -.205, .1413, -.141, .0259, -.026
0.022,   0.1,  0.75, .8125, .1456, -.146, 0.162, -.162, .0308, -.031
0.022,   0.1, .6875, .8125, .2673, -.267, .1717, -.172, 0.031, -.031
0.022,   0.1,   0.5, 0.875, 0.259, -.259, .2273, -.227, .0774, -.077
0.022,   0.1,   1.0, .8125, .2924, -.292, .1819, -.182, .1196, -0.12
0.022,   0.1, .9375, .9375, .3215, -.321,  0.29, -0.29, .0539, -.054
0.022,   0.1, 0.875, 0.875, .2861, -.286, .1342, -.134, .0674, -.067
0.022,   0.1, .8125, .8125, .3951, -.395, .1417, -.142, .0833, -.083
0.022,   0.1,   1.0, .9375, .4421, -.442, .1638, -.164, .1621, -.162
0.022,   0.1, .6875, 0.625, .1492, -.149, .2952, -.295, .1738, -.174
0.022,   0.1, .9375,   1.0, .4957, -.496, .1414, -.141, .1378, -.138
0.022,   0.1, .6875, .6875, .1027, -.103, .1101, -0.11, .0666, -.067
0.022,   0.1,  0.75, 0.875, 0.321, -.321, .3362, -.336, .0772, -.077
0.022,   0.1, .6875, .6875, .1177, -.118, .1042, -.104, -.008, .0085
0.022,   0.1, 0.875,  0.75, 0.296, -.296, .1631, -.163, .0291, -.029
0.022,   0.1, .9375, .8125, .4207, -.421, .1915, -.192, .2024, -.202
0.022,   0.1, .6875, .6875,  0.22, -0.22, .1147, -.115, .1468, -.147
0.022,   0.1,  0.75,   0.5, .1794, -.179, .3591, -.359, -.056, .0556
0.022,   0.1, 0.875, 0.875, .3524, -.352, .2591, -.259, .1928, -.193
0.022,   0.1, 0.875, .9375, .4792, -.479, .0846, -.085, .0009, -.001
0.022,   0.1,  0.75,  0.75, .2212, -.221, .1645, -.165, .0294, -.029
0.022,   0.1, .8125, .6875, .2385, -.239, .1348, -.135, .1395, -.139
0.022,   0.1,   1.0, 0.875, .5469, -.547, .2417, -.242, .2006, -.201
0.022,   0.1, .9375,  0.75, 0.328, -.328, .3434, -.343, .1614, -.161
0.022,   0.1, .9375, 0.875, .2588, -.259, .0609, -.061, .0966, -.097
0.022,   0.1, 0.875, 0.875, .2649, -.265, .1458, -.146, .2358, -.236
0.022,   0.1, 0.875, 0.875, .2379, -.238, .1844, -.184, .0812, -.081
0.022,   0.1, 0.875, .6875, .1889, -.189, .1265, -.127, .0056, -.006
0.022,   0.1, 0.875, .8125, .2498, -0.25, .0631, -.063, .0954, -.095
0.022,   0.1,   1.0, .9375, .2777, -.278, .1425, -.143, .0698, -0.07
0.022,   0.1, 0.875, .8125, .3284, -.328, .2446, -.245, 0.238, -.238
0.022,   0.1, 0.875,   1.0, .3779, -.378, .2535, -.254, 0.142, -.142
0.022,   0.1,  0.75,  0.75, .2191, -.219, .2269, -.227, .1827, -.183
0.022,   0.1,   1.0,   1.0, .4344, -.434, .1957, -.196, .0753, -.075
0.022,   0.1, .8125,  0.75, .3781, -.378, .4795, -.479, .1002,  -0.1
0.022,   0.1, .9375,   1.0, .4989, -.499, .1531, -.153, .2061, -.206
0.022,   0.1, 0.875, .8125, .2176, -.218, .2166, -.217, .1065, -.106
0.022,   0.1,   1.0, 0.875, .4474, -.447, .1544, -.154, 0.157, -.157
0.022,   0.1, 0.875, .8125, .3782, -.378, 0.167, -.167, .1437, -.144
0.022,   0.1, 0.625,  0.75, 0.219, -.219, 0.201, -.201, .0312, -.031
0.022,   0.1, .6875,  0.75, .2994, -.299, .4268, -.427, .0475, -.048
0.022,   0.1, 0.625,  0.75, .2246, -.225, .1396, -0.14, .1297, -0.13
0.022,   0.1, .8125, 0.875, 0.377, -.377, .2055, -.205, 0.234, -.234
0.022,   0.1, 0.875, .9375, .3242, -.324, .1574, -.157, .1987, -.199
0.022,   0.1, 0.875,  0.75, .2141, -.214, .1689, -.169, .0679, -.068
0.022,   0.1,  0.75, .8125, .1489, -.149, .1074, -.107, -.031, .0311
0.022,   0.1,  0.75, 0.625, .1803, -0.18, .1096, -0.11, .0699, -0.07
0.022,   0.1, .8125, .9375, .3283, -.328, .0861, -.086, .1712, -.171
0.022,   0.1, .8125, 0.875, .3926, -.393, .2759, -.276, .1596, -0.16
0.022,   0.1,   1.0,   1.0, .4969, -.497, .3889, -.389, .0403, -0.04
0.022,   0.1,  0.75, 0.875, .2356, -.236, .0885, -.088, .1487, -.149
0.022,   0.1,   1.0, .8125, .4747, -.475, .3458, -.346,   0.1,  -0.1
0.022,   0.1,  0.75, .5625, .2803, -0.28, .2782, -.278, .0425, -.043
0.022,   0.1, .9375, 0.875, .2945, -.295, 0.175, -.175, .0476, -.048
0.022,   0.1,  0.75, 0.875, .2211, -.221,  0.16, -0.16, .2643, -.264
0.022,   0.1,  0.75, .8125, .2405, -.241, .1606, -.161, 0.052, -.052
0.022,   0.1, .9375,   1.0, .4907, -.491, .2419, -.242, .0415, -.042
0.022,   0.1, .9375,  0.75, 0.249, -.249, .1716, -.172, .0845, -.084
0.022,   0.1, 0.875, .8125, .3791, -.379, .3173, -.317, .1154, -.115
0.022,   0.1, .6875, .8125, .2938, -.294, .2194, -.219, .2253, -.225
0.022,   0.1, .8125, .9375, .2961, -.296, .0205, -0.02, .0628, -.063
0.022,   0.1, .6875, .6875, .2193, -.219, .1194, -.119, 0.117, -.117
0.022,   0.1,   0.5, .6875, .1318, -.132, .1497, -0.15, .2269, -.227
0.022,   0.1, 0.625,  0.75, .2276, -.228, 0.106, -.106, .1142, -.114
0.022,   0.1, 0.875,  0.75, .2169, -.217, .1432, -.143, .0656, -.066
0.022,   0.1, 0.875, 0.875, .2838, -.284, .1121, -.112, 0.174, -.174
0.022,   0.1,   1.0,   1.0, .4057, -.406, .2751, -.275, .1824, -.182
0.022,   0.1, 0.875, .6875, .1429, -.143, .1403, -0.14, .1041, -.104
0.022,   0.1,  0.75,  0.75, .2864, -.286, .2673, -.267, .1158, -.116
0.022,   0.1, 0.875, 0.875, .1786, -.179, .0776, -.078, .0594, -.059
0.022,   0.1, .5625, 0.625, .0948, -.095, .1986, -.199, .0668, -.067
0.022,   0.1, .6875, .9375, .3368, -.337, .2575, -.257, .0699, -0.07
0.022,   0.1,  0.75,  0.75, .2025, -.203, .0976, -.098, .0679, -.068
0.022,   0.1, .8125,  0.75, .2084, -.208, .1131, -.113, .0149, -.015
0.022,   0.1,  0.75, .8125, .2153, -.215, .2191, -.219, .1361, -.136
0.022,   0.1, .6875, 0.625, .0778, -.078, .1002,  -0.1, .1524, -.152
0.022,   0.1, .9375, 0.875, .4166, -.417, .2934, -.293, .0164, -.016
0.022,   0.1, .6875, .8125, .2111, -.211, .2368, -.237, .0122, -.012
0.022,   0.1,  0.75, .4375, .1094, -.109, .0669, -.067, .1096, -0.11
0.022,   0.1, .8125, .8125, .2598, -0.26, .1822, -.182, .0865, -.087
0.023,   0.1, 0.625, 0.875, .2813, -.281, .1938, -.194, 0.178, -.178
0.023,   0.1,   1.0,   1.0, .6022, -.602, 0.313, -.313, .0581, -.058
0.023,   0.1,   0.5,   0.5, .0678, -.068, .2599, -0.26, .1425, -.142
0.023,   0.1, .9375, 0.875, .4268, -.427, .2101, -0.21, .3082, -.308
0.023,   0.1, .6875,  0.75, .1682, -.168, .1046, -.105, .1564, -.156
0.023,   0.1, .6875,   0.5, .1786, -.179, .1111, -.111, .1475, -.148
0.023,   0.1, 0.875, .9375, .2182, -.218, .1113, -.111, -.017, .0173
0.023,   0.1,   1.0, 0.875, .4277, -.428, .1055, -.105, .2595, -0.26
0.023,   0.1, .8125, .6875, .3241, -.324, .3017, -.302, .0767, -.077
0.023,   0.1, .6875,  0.75, .4111, -.411, .4082, -.408, .1388, -.139
0.023,   0.1,  0.75, .9375, .1928, -.193, .0275, -.028, .0033, -.003
0.023,   0.1, 0.875, 0.875, .3389, -.339, .2168, -.217, .0631, -.063
0.023,   0.1, .8125, 0.875, .2911, -.291, .1454, -.145, .1084, -.108
0.023,   0.1, .9375, 0.625, .2238, -.224, .1458, -.146, .0726, -.073
0.023,   0.1, 0.625,   0.5, .0718, -.072, .2287, -.229, .1093, -.109
0.023,   0.1, .9375, .9375, .6117, -.612, .3667, -.367, .1133, -.113
0.023,   0.1,   1.0, .8125, .3768, -.377, .1833, -.183, .0501, -0.05
0.023,   0.1, .8125, .8125, 0.218, -.218, 0.201, -.201, -.009, .0093
0.023,   0.1, .9375, .9375, .5179, -.518, .3213, -.321, .0792, -.079
0.023,   0.1, 0.625, .6875, .2638, -.264, .0672, -.067, .2145, -.215
0.023,   0.1, .9375,   1.0, .5199, -0.52, .1795, -0.18, .1419, -.142
0.023,   0.1, .8125,  0.75, .3365, -.336, .1295, -.129, .0432, -.043
0.023,   0.1, .8125, 0.875, .3676, -.368, .3319, -.332, .1569, -.157
0.023,   0.1, .9375, .9375, .4839, -.484, .3051, -.305, .0733, -.073
0.023,   0.1, .8125,  0.75, 0.407, -.407, .3081, -.308, .2422, -.242
0.023,   0.1,  0.75,  0.75, .1786, -.179, .1903, -0.19, .1573, -.157
0.023,   0.1, 0.625, .8125, .1223, -.122, .2148, -.215, .1662, -.166
0.023,   0.1,  0.75,  0.75, 0.346, -.346, .4134, -.413, 0.176, -.176
0.023,   0.1, .6875,  0.75, .2508, -.251, .1441, -.144, .0523, -.052
0.023,   0.1,   1.0, 0.875, .3764, -.376, .2824, -.282, .1604, -0.16
0.023,   0.1, .6875, .8125, .2799, -0.28, .2864, -.286, .0876, -.088
0.023,   0.1,  0.75, 0.625, .1995, -.199, .1989, -.199, .1569, -.157
0.023,   0.1, 0.625, .6875, .1518, -.152, .2214, -.221, 0.058, -.058
0.023,   0.1, .8125,   1.0, .4407, -.441, 0.291, -.291, .2752, -.275
0.023,   0.1, .8125, .9375, .3511, -.351, .1352, -.135,  0.03, -0.03
0.023,   0.1, .9375, 0.875, .5856, -.586, .4028, -.403, .2296, -0.23
